RequestNumber,RequestDate,PurchaseNumber,OrderDate,RequiredDeliveryDate,SupplierName,MedCode,MedDescription,Outflow,AmountRequested,AmountPurchased
63042,2019-07-23,302165.0,2019-07-23,2019-07-24,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,12.0,12.0,12
63042,2019-07-23,302165.0,2019-07-23,2019-07-24,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300557,URSOFALK 250MG C/50 CAPS URSODEOXICOLICO,1.0,1.0,1
63042,2019-07-23,302166.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3300142,LIPITOR 80MG C/30 TAB(ATORVASTATINA),2.0,2.0,2
63042,2019-07-23,302166.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3302579,METICORTEN 50MG C/20 TAB(PREDNISONA),1.0,1.0,1
63042,2019-07-23,302166.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),1.0,2.0,2
63045,2019-07-23,302167.0,2019-07-23,2019-07-24,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),1.0,1.0,1
63045,2019-07-23,302168.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3304356,MIRCERA 150MCG 03ML J PREL.CAJ 1 METOXI POLIETILEN GLICOL-ER,3.0,1.0,1
63045,2019-07-23,302168.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3301388,NULYTELY 109.6 G POLVO SOBRE X PZA,10.0,8.0,8
63047,2019-07-23,302169.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3305128,HYZAAR 50/12.5 C/30,1.0,2.0,2
63051,2019-07-23,302174.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3304947,ZERBAXA 1G/0.5G AMP IV (CEFTOLOZANO/TAZOBACTAM),4.0,10.0,10
63052,2019-07-23,302175.0,2019-07-23,2019-07-24,"NADRO, S.A.P.I. DE C.V.",3304947,ZERBAXA 1G/0.5G AMP IV (CEFTOLOZANO/TAZOBACTAM),4.0,10.0,10
63058,2019-07-24,302187.0,2019-07-24,2019-07-25,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3302376,CEFAXONA IV (CEFTRIAXONA) 1 G /10 ML FAM,7.0,2.0,2
63058,2019-07-24,302187.0,2019-07-24,2019-07-25,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3304813,GI CEFALOTINA (FALOT) 1GR/5ML FRASCO ÁMPULA,15.0,5.0,5
63058,2019-07-24,302187.0,2019-07-24,2019-07-25,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3302139,HEPARINA 1000UI 10ML AMPOLLETA (INHEPAR),28.0,5.0,5
63058,2019-07-24,302221.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3302452,LASIX 20MG 2ML AMP (FUROSEMIDA),7.0,6.0,10
63058,2019-07-24,302221.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3302541,STADIUM 50MG AMP 2ML (DEXKETOPROFENO TROMETAMOL),7.0,6.0,6
63058,2019-07-24,302221.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3304436,TRESIBA FLEXTOUCH 100/3ML PLUMA(INSULINA),7.0,1.0,1
63058,2019-07-24,302221.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3300517,ULSEN 40MG FCO AMP IV (OMEPRAZOL),7.0,2.0,2
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301002,DICYNONE 250MG AMP 2ML (ETAMSILATO),14.0,6.0,8
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304636,INHIBITRON INFUSION 40MG AMP (OMEPRAZOL),7.0,3.0,3
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),7.0,1.0,1
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302538,MACROZIT 500MG AMP C/1 (AZITROMICINA),7.0,5.0,5
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,49.0,18.0,18
63058,2019-07-24,302232.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301771,SOMAZINA 1G AMP 4ML (CITICOLINA),21.0,10.0,10
63058,2019-07-24,302253.0,2019-07-24,2019-07-25,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3304356,MIRCERA 150MCG 03ML J PREL.CAJ 1 METOXI POLIETILEN GLICOL-ER,6.0,3.0,3
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302121,CRONOLEVEL HYPAK 1ML(BETAMETASONA),2.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304632,DYMISTA D SPR 25ML FRA C/1 AZELASTINA//FLUTICASONA),2.0,2.0,2
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302277,INDERALICI 10MG C/50 TAB(PROPRANOLOL),1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300378,LIBERTRIM SDP SUSP 30ML FCO(TRIMEBUTINA/SIMETICONA),1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),1.0,1.0,1
63061,2019-07-24,302224.0,2019-07-24,2019-07-25,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304466,UNIVAL 1G/5ML SUS FCO C/230ML SUCRALFATO,1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3300066,A.S. COR (NORFENEFRINA) 1 G/100 ML GOTAS 24 ML,1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3301609,ALDACTONE (ESPIRONOLACTONA ) 100MG TAB C/30,1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3301727,ALLEGRA D (FEXOFENADINA/FENILEFRINA) 60MG/25MG TAB C/10,4.0,4.0,4
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3302820,RIFADIN 300MG C/16 CAP (RIFAMPICINA),1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3301199,SUFREXAL GEL 2% CREMA 78GKETANSERIN,1.0,1.0,1
63061,2019-07-24,302226.0,2019-07-24,2019-07-25,"NADRO, S.A.P.I. DE C.V.",3300975,TREXEN DUO 100/400MG C/7 OVULOS CLINDAMICINA/KETOCONAZOL,2.0,1.0,1
63064,2019-07-24,302254.0,2019-07-24,2019-07-25,"PHARMAPLUS, SA DE CV (FARMACIA SAN PABLO)",3302525,MATERNA TABLETAS C/30 VITAMINAS Y MINERALES,102.0,1.0,1
63066,2019-07-24,302260.0,2019-07-24,2019-07-26,"VITASANITAS, S.A. DE C.V.",3800003,ALBUMINA HUMANA AL 20% FCO 50ML,7.0,20.0,20
63072,2019-07-25,,,,,3300161,ARBISTIN ADULTO (CARBOCISTEINA) 375 MG/5 ML JARABE 150 ML,1.0,1.0,0
63072,2019-07-25,302310.0,2019-07-25,2019-07-26,"NADRO, S.A.P.I. DE C.V.",3301021,AFRIN LUB ADULTO (OXIMETAZOLINA) SPRAY 20ML,1.0,1.0,1
63072,2019-07-25,302310.0,2019-07-25,2019-07-26,"NADRO, S.A.P.I. DE C.V.",3301238,DULCOLAX 5MG C/30 TAB (BISACODILO),1.0,1.0,1
63072,2019-07-25,302310.0,2019-07-25,2019-07-26,"NADRO, S.A.P.I. DE C.V.",3301879,FEBRAX 275MG/300MG C/15 TAB (NAPROXENO /PARACETAMOL ),1.0,2.0,2
63072,2019-07-25,302310.0,2019-07-25,2019-07-26,"NADRO, S.A.P.I. DE C.V.",3301222,METICORTEN 5MG C/30 TAB(PREDNISONA),1.0,1.0,1
63072,2019-07-25,302310.0,2019-07-25,2019-07-26,"NADRO, S.A.P.I. DE C.V.",3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),2.0,2.0,2
63072,2019-07-25,302328.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301580,CARNOTPRIM (METOCLOPRAMIDA) 10 MG COMP C/20,1.0,1.0,1
63072,2019-07-25,302328.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301257,CLORAN OFTENO GOTAS 15ML (CLORANFENICOL),1.0,3.0,3
63072,2019-07-25,302328.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,2.0,2.0,2
63076,2019-07-25,302297.0,2019-07-25,2019-07-26,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3304813,GI CEFALOTINA (FALOT) 1GR/5ML FRASCO ÁMPULA,9.0,15.0,15
63076,2019-07-25,302314.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302780,CEFTREX IV (CEFTRIAXONA) 1 G /10 ML FAM,1.0,5.0,5
63076,2019-07-25,302314.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),2.0,10.0,10
63076,2019-07-25,302316.0,2019-07-25,2019-07-26,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300841,CEFTREX IM (CEFTRIAXONA) 500 MG /2 ML FAM,4.0,5.0,5
63079,2019-07-25,302330.0,2019-07-25,2019-07-26,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3300814,AKABAR (NIFUROXAZIDA) 200MG TAB C/16,0.0,2.0,2
63079,2019-07-25,302330.0,2019-07-25,2019-07-26,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3300863,LACTEOL FORTE 340MG PVO C/6 SOB(LACTOBACILOS ACIDOFILOS),0.0,1.0,1
63079,2019-07-25,302330.0,2019-07-25,2019-07-26,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3301836,LYSOMUCIL (ACETILCISTEINA) 600 MG TAB EFERV C/20,0.0,3.0,3
63079,2019-07-25,302330.0,2019-07-25,2019-07-26,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),0.0,2.0,2
63079,2019-07-25,302330.0,2019-07-25,2019-07-26,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3301578,STADIUM 25MG C/10 TABS DEXKETOPROFENO TROMETAMOL,0.0,1.0,1
63084,2019-07-25,302300.0,2019-07-25,2019-07-27,"VITASANITAS, S.A. DE C.V.",3800003,ALBUMINA HUMANA AL 20% FCO 50ML,2.0,40.0,40
63090,2019-07-26,302332.0,2019-07-26,2019-07-29,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3304813,GI CEFALOTINA (FALOT) 1GR/5ML FRASCO ÁMPULA,29.0,20.0,20
63090,2019-07-26,302332.0,2019-07-26,2019-07-29,DISTRIBUIDORA MEDICA CODIMED S.A. DE C.V.,3300633,TRACEFUSIN 20ML AMP (OLIGOMETALES ENDOVENOSO),3.0,5.0,5
63090,2019-07-26,302342.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",1000268,GI HALOPERIL (HALOPERIDOL) 5MG/ML AMP,8.0,6.0,6
63090,2019-07-26,302342.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),5.0,20.0,20
63090,2019-07-26,302342.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3302615,MICCIL 0.5MG AMP 2ML (BUMETANIDA),24.0,20.0,20
63090,2019-07-26,302342.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3300517,ULSEN 40MG FCO AMP IV (OMEPRAZOL),2.0,4.0,4
63090,2019-07-26,302342.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3304947,ZERBAXA 1G/0.5G AMP IV (CEFTOLOZANO/TAZOBACTAM),10.0,10.0,10
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,9.0,7.0,7
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301154,ALIN (DEXAMETASONA) 8MG/2ML AMP,8.0,6.0,6
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301214,BUSCAPINA COMPOSITUM (HIOSCINA/METAMIZOL) 20 MG/2.5 G/5 ML A,4.0,6.0,6
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301597,INHIBITRON 40MG AMP 10ML (OMEPRAZOL),1.0,2.0,1
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304636,INHIBITRON INFUSION 40MG AMP (OMEPRAZOL),7.0,5.0,5
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304439,INNOVAIR 100/6MCG/INH AEROSOL (BECLOMETASONA/FORMOTEROL),1.0,2.0,2
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301388,NULYTELY 109.6 G POLVO SOBRE X PZA,2.0,4.0,4
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302785,PROFENID IM (KETOPROFENO) 100MG/2ML AMP,15.0,24.0,24
63090,2019-07-26,302343.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301963,SAMYR 500MG AMP 5ML (ADEMETIONINA),12.0,10.0,10
63090,2019-07-26,302344.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301597,INHIBITRON 40MG AMP 10ML (OMEPRAZOL),1.0,2.0,1
63090,2019-07-26,302359.0,2019-07-26,2019-07-29,"FARMACOS ESPECIALIZADOS, S.A. DE C.V.",3302316,CUBICINE 350MG AMP IV (DAPTOMICINA),2.0,5.0,5
63098,2019-07-26,,,,,3300161,ARBISTIN ADULTO (CARBOCISTEINA) 375 MG/5 ML JARABE 150 ML,1.0,1.0,0
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3300066,A.S. COR (NORFENEFRINA) 1 G/100 ML GOTAS 24 ML,1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301609,ALDACTONE (ESPIRONOLACTONA ) 100MG TAB C/30,1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301336,CLARITYNE D 60ML JARABE(LORATADINA/FENILEFRINA),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301257,CLORAN OFTENO GOTAS 15ML (CLORANFENICOL),2.0,2.0,2
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301879,FEBRAX 275MG/300MG C/15 TAB (NAPROXENO /PARACETAMOL ),2.0,2.0,2
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3304437,IDAPTAN MR 35 MG 30 COMP TRIMETAZIDINA,1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301463,ITALDERMOL 15/1G CREMA 30G TUBO(TRITICUM VULGARE),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301004,KEPPRA 500MG C/30 TAB(LEVETIRACETAM),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3301222,METICORTEN 5MG C/30 TAB(PREDNISONA),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),4.0,4.0,4
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3302627,MINIPRES 2MG C/30 CAPS(PRAZOSINA),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",2.0,2.0,2
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3302820,RIFADIN 300MG C/16 CAP (RIFAMPICINA),1.0,1.0,1
63098,2019-07-26,302353.0,2019-07-26,2019-07-29,"NADRO, S.A.P.I. DE C.V.",3300160,TAFIROL AC 500/50MG C/15 TAB (PARACETAMOL/DICLOFENACO),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,2.0,2.0,2
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301580,CARNOTPRIM (METOCLOPRAMIDA) 10 MG COMP C/20,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3305225,CETOLAN (ALFA CETOANALOGOS DE AMINOACIDOS) 630 MG TAB C/100,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500397,CLOISONE 250MG/25MG C/30 TABS(LEVODOPA/CARBIDOPA),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302328,CO PLAVIX 75/100 MG C/28 TAB (CLOPIDOGREL/AAS),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301207,COMBESTERAL AMP I.M. C/3(COMPLEJO B/DEXAMETASONA/LIDOCAINA),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302934,COMBIVENT RESPIMAT 1.68/8.77MG C/DOSIF.(IPRATRO./ SALBUTAMOL,2.0,2.0,2
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302121,CRONOLEVEL HYPAK 1ML(BETAMETASONA),2.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304651,EDARBI 80MG C/28TAB. AZILSARTAN MEDOXOMIL,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301851,EUTIROX 100MCG C/50 TAB(LEVOTIROXINA SODICA),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500162,FABROVEN 150MG C/30 CAPS ÁCIDO ASCÓRBICO,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301899,FLUMIL 40/1.5/1.5MG C/20 CAPS(AMINOFENAZONA BUFENINA),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),6.0,5.0,5
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302277,INDERALICI 10MG C/50 TAB(PROPRANOLOL),2.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300446,KINEX 2MG C/30 TABS(BIPERIDENO),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300863,LACTEOL FORTE 340MG PVO C/6 SOB(LACTOBACILOS ACIDOFILOS),1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3302252,MICARDIS 40MG C/14 TAB(TELMISARTAN),2.0,2.0,2
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),2.0,2.0,2
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,14.0,10.0,10
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301924,PLAVIX 75MG C/14 TAB (CLOPIDOGREL),3.0,3.0,3
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3301898,STALEVO 100/25/200MG C/30 TABLEVODOPA/CARBIDOPA/ENTACAPONA,1.0,1.0,1
63098,2019-07-26,302355.0,2019-07-26,2019-07-29,FARMACOS NACIONALES S.A. DE C.V. (FANASA),3304466,UNIVAL 1G/5ML SUS FCO C/230ML SUCRALFATO,2.0,2.0,2
63115,2019-07-29,,,,,3301740,ACTRON (IBUPROFENO) 400MG CAP C/10,3.0,4.0,0
63115,2019-07-29,,,,,3300161,ARBISTIN ADULTO (CARBOCISTEINA) 375 MG/5 ML JARABE 150 ML,1.0,1.0,0
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301021,AFRIN LUB ADULTO (OXIMETAZOLINA) SPRAY 20ML,1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301641,BI PROFENID (KETOPROFENO) 150 MG TAB C/10,1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301536,BIOTREFON L (COBAMAMIDA) 1000 MICROGRAMOS SOBRES C/12,1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301071,CALTRATE 600+D (CALCIO/VITAMINA B3) 600 MG /400 UI TAB C/30,1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301376,CONTUMAX POLVO 17G C/15 SOBRES (MACROGOL 3350),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301586,CORDARONE 200MG C/20 TAB(AMIODARONA ),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3300015,EMLA 2.5/2.5MG CREMA 30G(LIDOCAINA/PRILOCAINA),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301856,EUTIROX 50MCG C/50 TAB(LEVOTIROXINA SODICA),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3302101,GRANEODIN BENZ C/24 PAST.(BENZOCAINA),1.0,2.0,2
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3500283,HEMOSIN K 25/5MG C/32 TAB(CARBAZOCROMO/VITAMINA K3),2.0,2.0,2
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3302348,ISORBID SUBLINGUAL 5MG C/40 TAB(DINITRATO DE ISOSORBIDA),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3800004,LIPITOR 10MG C/30 TAB(ATORVASTATINA),1.0,1.0,2
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3304925,LIPITOR 40MG 30 TAB ATORVASTATINA,1.0,1.0,2
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3302184,NORVAS 5MG C/10 TAB (AMLODIPINO),2.0,2.0,2
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3302719,PASTA DE LASSAR TUBO 60GR,1.0,1.0,1
63115,2019-07-29,302512.0,2019-07-29,2019-07-30,"NADRO, S.A.P.I. DE C.V.",3301023,RECOVERON (C) 5G CREMA 40G ACIDO ACEXÀMICO,1.0,1.0,1
