SupplierName,OrderNumber,OrderDate,RequiredDeliveryDate,RequestNumber,RequestDate,CostCenter,MedCode,MedDescription,InvoiceNumber,ReceivedDate,AmountRequested,AmountPurchased,AmountReceived,OrderPercentageFulfillment
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3301959,CIPROFLOX (CIPROFLOXACINO) 400 MG/200 ML FAM,,,0,13,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3301018,DEPOMEDROL 40MG/ML AMP 2ML(METILPREDNISOLONA),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3301752,DORIXINA 100MG AMP 2ML CLONIXINATO DE LISINA,,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3301778,FLIXOTIDE 2MG AMP 2ML (FLUTICASONA),,,0,10,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),,,0,10,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3302245,LANTUS 100UI 10ML INY C/1 (INSULINA GLARGINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3302944,NEUPOGEN 30MUI JGA PRE 0.5ML (FILGRASTIM),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3302427,NPLATE 250 MCG FCO AMP C/1 (ROMIPLOSTIM),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3300663,VANCOCIN CP 1G AMP (VANCOMICINA),,,0,6,0,0
"NADRO, S.A.P.I. DE C.V.",295408,26/04/19,27/04/19,0,,MEDICAMENTOS,3301186,VONTROL 40MG AMP 2ML (DIFENIDOL),,,0,6,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301625,ALDACTONE A (ESPIRONOLACTONA) 25MG TAB C/30,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3500544,AMINOEFEDRISON NF (TEOFILINA/AMBROXOL) 0.7G/0.15G JBE 150ML,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301376,CONTUMAX POLVO 17G C/15 SOBRES (MACROGOL 3350),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301658,DEXABION DC AMP PRELLENADA 1ML(COMPLEJO B/LIDOCAINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301851,EUTIROX 100MCG C/50 TAB(LEVOTIROXINA SODICA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3302120,HALDOL (HALOPERIDOL) 5 MG TAB C/20,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301448,LIBERTRIM 200MG C/24 CPR(TRIMEBUTINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301256,LIBERTRIM SII 200/75 MG COMP C 24(TRIMEBUTINA/SIMETICONA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3302622,MINIPRES 1MG C/30 CAPS (PRAZOSINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3500322,MYDOCALM A C/30 CAPS TOLPERISONA /PARACETAMOL,,,0,7,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3304669,"NEBAPOL 30G UNG NEOMICINA,BACITRACINA,POLIMIXINA B",,,0,3,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3302152,PASTA DE LASSAR 25G TARRO,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3304731,RIOPAN GEL C/10 SOB 10ML,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",295412,26/04/19,27/04/19,0,,MEDICAMENTOS,3301683,ZYPREXA 10MG C/7 (OLANZAPINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",295596,29/04/19,30/04/19,61500,29/04/19,MEDICAMENTOS,3302015,ADALAT OROS (NIFEDIPINO) 30MG COMP C/30,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",295596,29/04/19,30/04/19,61500,29/04/19,MEDICAMENTOS,3302764,ALLEGRA (FEXOFENADINA) 180MG COMP C/10,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3500544,AMINOEFEDRISON NF (TEOFILINA/AMBROXOL) 0.7G/0.15G JBE 150ML,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3300135,CAFIASPIRINA FORTE (AAS/CAFEÍNA) 650 MG/65 MG TAB C/24,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3301114,HIDRASEC 100MG C/9 CAPS(RACECADOTRILO),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3301464,ITALDERMOL 4G C/10 GASAS(TRITICUM VULGARE),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3302402,KEFLEX 500MG C/12 TAB(CEFALEXINA ),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3302515,LIPITOR 40MG C/15 TAB(ATORVASTATINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3300862,SELOKEN ZOK 95MG C/20 TABLETAS (METOPROLOL ),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296335,10/05/19,11/05/19,0,,MEDICAMENTOS,3301168,VONTROL 25MG C/25 TAB (DIFENIDOL),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",296349,10/05/19,11/05/19,61694,10/05/19,MEDICAMENTOS,3302316,CUBICINE 350MG AMP IV (DAPTOMICINA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",296349,10/05/19,11/05/19,61694,10/05/19,MEDICAMENTOS,3301752,DORIXINA 100MG AMP 2ML CLONIXINATO DE LISINA,,,5,5,0,0
"NADRO, S.A.P.I. DE C.V.",296349,10/05/19,11/05/19,61694,10/05/19,MEDICAMENTOS,3304624,EMEND IV (FOSAPREPITANT) 150 MG FAM,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",296349,10/05/19,11/05/19,61694,10/05/19,MEDICAMENTOS,3301597,INHIBITRON 40MG AMP 10ML (OMEPRAZOL),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",296349,10/05/19,11/05/19,61694,10/05/19,MEDICAMENTOS,3300668,TRADOL (TRAMADOL) 100MG/2ML AMP,,,5,5,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3300604,AVAPENA (CLOROPIRAMINA) 20 MG/2 ML AMP,,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3302780,CEFTREX IV (CEFTRIAXONA) 1 G /10 ML FAM,,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,0,10,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3302452,LASIX 20MG 2ML AMP (FUROSEMIDA),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3302427,NPLATE 250 MCG FCO AMP C/1 (ROMIPLOSTIM),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297091,20/05/19,21/05/19,0,,MEDICAMENTOS,3400141,RENEGY 500MG/10ML AMP IV (CARBOXIMALTOSA FERRICA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297325,22/05/19,23/05/19,61898,22/05/19,MEDICAMENTOS,3301696,ZOMIG 2.5MG C/2 TAB(ZOLMITRIPTANO),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3300442,ALEVIAN DUO (DIMETICONA/PINAVERIO) 300MG/100MG CAP C/16,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3301354,ASPIRINA PROTECT (ACIDO ACETILSALICILICO) 100MG TAB C/28,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3300537,DABEX 850MG C/30 TAB (METFORMINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3301093,DETRUSITOL 2MG C/14 TAB(TOLTERIDONA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3301714,DOLAC 10MG C/10 TAB (KETOROLACO) SIEGFRIED RHEIN,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3302716,ESPACIL COMP 125/10MG C/20 CAPS(LISINA/BUTLHIOSCINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3301851,EUTIROX 100MCG C/50 TAB(LEVOTIROXINA SODICA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3500520,FOSFOCIL 500MG C/6 CAPS FOSFOMICINA,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3302348,ISORBID SUBLINGUAL 5MG C/40 TAB(DINITRATO DE ISOSORBIDA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3304615,LYRICA CAP 50MG C/28 (PREGABALINA),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3302568,MINITRAN 18MG C/10 PARCHES,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3500401,ORELOX 200MG C/10 CPR(CEFPODOXIMA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3500480,PEMIX GRANULADO 1MG C/30 SOB CINITAPRIDA,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297414,24/05/19,27/05/19,0,,MEDICAMENTOS,3300182,ZYPREXA ZYDIS 10MG C/14 TABS (OLANZAPINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297416,24/05/19,27/05/19,61936,24/05/19,MEDICAMENTOS,3500520,FOSFOCIL 500MG C/6 CAPS FOSFOMICINA,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",297937,30/05/19,31/05/19,0,,MEDICAMENTOS,3300037,BACTRIM F (SULFAMETOXAZOL/TRIMETOPRIMA) 800 MG/160 MG TAB C/,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",297938,30/05/19,31/05/19,62049,30/05/19,MEDICAMENTOS,3300115,INDAFLEX 2.5% CREMA 40G TUBO(INDOMETACINA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",297938,30/05/19,31/05/19,62049,30/05/19,MEDICAMENTOS,3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",297949,30/05/19,31/05/19,62055,30/05/19,MEDICAMENTOS,3300091,AFUNGIL (FLUCONAZOL) 100MG/50ML FAM,,,5,5,0,0
"NADRO, S.A.P.I. DE C.V.",297949,30/05/19,31/05/19,62055,30/05/19,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,4,4,0,0
"NADRO, S.A.P.I. DE C.V.",297982,31/05/19,03/06/19,62064,31/05/19,MEDICAMENTOS,3300703,MICCIL 1MG C/20 CPR (BUMETANIDA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",297982,31/05/19,03/06/19,62064,31/05/19,MEDICAMENTOS,3301886,UNIVAL 1GR C/40 TAB(SUCRALFATO),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",298290,04/06/19,05/06/19,62150,04/06/19,MEDICAMENTOS,3301627,DORIXINA 250MG C/10 TAB(CLONIXINATO DE LISINA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",298290,04/06/19,05/06/19,62150,04/06/19,MEDICAMENTOS,3302361,UNAMOL 1MG/ML SUSP 60ML (CISAPRIDA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",298296,04/06/19,05/06/19,62154,04/06/19,MEDICAMENTOS,3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),,,10,10,0,0
"NADRO, S.A.P.I. DE C.V.",298507,07/06/19,08/06/19,62198,07/06/19,MEDICAMENTOS,3301571,RISPERDAL 2MG C/20 TAB(RISPERIDONA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",298875,11/06/19,12/06/19,62277,11/06/19,MEDICAMENTOS,3301185,ZINNAT 500MG C/10 TAB(CEFUROXIMA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",298884,11/06/19,12/06/19,62281,11/06/19,MEDICAMENTOS,3301872,ARIXTRA (FONDAPARINUX) 2.5 MG/0.5 ML JER PRELL C/2,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",299123,14/06/19,15/06/19,62324,14/06/19,MEDICAMENTOS,3302427,NPLATE 250 MCG FCO AMP C/1 (ROMIPLOSTIM),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",299272,17/06/19,18/06/19,62352,17/06/19,MEDICAMENTOS,3300336,PROSURE VAINILLA 250ML,,,4,4,0,0
"NADRO, S.A.P.I. DE C.V.",299293,17/06/19,18/06/19,62347,17/06/19,MEDICAMENTOS,3302936,RIOPAN 8G GEL 250ML(DIMETICONA/MAGALDRATO),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",299412,18/06/19,19/06/19,62395,18/06/19,MEDICAMENTOS,3302228,ILIADIN INF SOLUCION SPRAY 20ML (OXIMETAZOLINA ),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3305228,AMITIZA (LUBIPROSTONA) 8 MCG C/60 CAP,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3300391,ASOFLON (TAMSULOSINA) 0.4 MG CAP C/30,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3500230,BEROCCA (COMPLEJO B/AC. ASCORBICO) TAB EFER C/10,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3301376,CONTUMAX POLVO 17G C/15 SOBRES (MACROGOL 3350),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3302397,DAGLA 50MG C/30 TAB(ITOPRIDA) TAKEDA,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3300909,PANOTO-S JBE 100ML,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3500828,PRIKUL 75MG C/28TAB PREGABALINA,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3301074,RISPERDAL 100MG GOTAS 60ML(RISPERIDONA),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",299507,19/06/19,20/06/19,0,,MEDICAMENTOS,3300645,SOYALOID POLVO 90G SOBREHARINA DE SOYA,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",299574,20/06/19,21/06/19,0,,MEDICAMENTOS,3301135,CONCERTA 54MG TAB C/30(METILFENIDATO ) CONTROLADO,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",300166,28/06/19,30/06/19,62571,28/06/19,MEDICAMENTOS,3300367,CONCOR 1.25MG C/30 GRAG(BISOPROLOL),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",300166,28/06/19,30/06/19,62571,28/06/19,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,3,3,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3301959,CIPROFLOX (CIPROFLOXACINO) 400 MG/200 ML FAM,,,0,6,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3301778,FLIXOTIDE 2MG AMP 2ML (FLUTICASONA),,,0,10,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3300540,KEPPRA 500MG/5ML FCO AMP (LEVETIRACETAM),,,0,41,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3302944,NEUPOGEN 30MUI JGA PRE 0.5ML (FILGRASTIM),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3400141,RENEGY 500MG/10ML AMP IV (CARBOXIMALTOSA FERRICA),,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",300172,28/06/19,30/06/19,0,,MEDICAMENTOS,3302541,STADIUM 50MG AMP 2ML (DEXKETOPROFENO TROMETAMOL),,,0,6,0,0
"NADRO, S.A.P.I. DE C.V.",300465,02/07/19,03/07/19,62656,02/07/19,MEDICAMENTOS,3301005,DIPROSPAN 5/2MG AMP 5ML(BETAMETASONA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",300523,02/07/19,03/07/19,62591,01/07/19,MEDICAMENTOS,3301005,DIPROSPAN 5/2MG AMP 5ML(BETAMETASONA),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",300772,05/07/19,08/07/19,62695,05/07/19,MEDICAMENTOS,3301740,ACTRON (IBUPROFENO) 400MG CAP C/10,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",300772,05/07/19,08/07/19,62695,05/07/19,MEDICAMENTOS,3300946,DORIXINA RELAX 125/5MG C/20 CPR(LISINA/CICLOBENZAPRINA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",300920,08/07/19,09/07/19,62721,08/07/19,MEDICAMENTOS,3301464,ITALDERMOL 4G C/10 GASAS(TRITICUM VULGARE),,,2,2,0,0
"NADRO, S.A.P.I. DE C.V.",301108,09/07/19,10/07/19,62785,09/07/19,MEDICAMENTOS,3301464,ITALDERMOL 4G C/10 GASAS(TRITICUM VULGARE),,,3,3,0,0
"NADRO, S.A.P.I. DE C.V.",301342,12/07/19,15/07/19,62844,12/07/19,MEDICAMENTOS,3300767,TETANOGAMA 250UI AMP,M-3224568,13/07/19,3,3,1,33.33
"NADRO, S.A.P.I. DE C.V.",301484,15/07/19,16/07/19,62865,15/07/19,MEDICAMENTOS,3300983,BRISTAFLAM (ACECLOFENACO) 1.5 G/100 G CREMA 60 G,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3302716,ESPACIL COMP 125/10MG C/20 CAPS(LISINA/BUTLHIOSCINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3302247,ILOSONE 125MG 120ML SUSPENCION(ERITROMICINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3304370,IPRIKENE 3G 10 SOBRES (DIOSMECTITA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3302422,LACTULAX 66.66G/125ML JARABE (LACTULOSA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3301806,MOTRIN INF 120ML SUSP FSA(IBUPROFENO),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",301828,18/07/19,19/07/19,0,,MEDICAMENTOS,3302909,TEMPRA INF 3.2G 120ML JARABE PARACETAMOL,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3300315,BREDELIN (LEVOFLOXACINO) 500 MG/100 ML FAM,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3300841,CEFTREX IM (CEFTRIAXONA) 500 MG /2 ML FAM,,,0,3,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3302316,CUBICINE 350MG AMP IV (DAPTOMICINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3301963,SAMYR 500MG AMP 5ML (ADEMETIONINA),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3304955,TOUJEO 300U/ML JPRELL 1.5ML C/1 (INSULINA GLARGINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301833,18/07/19,19/07/19,0,,MEDICAMENTOS,3300517,ULSEN 40MG FCO AMP IV (OMEPRAZOL),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3302716,ESPACIL COMP 125/10MG C/20 CAPS(LISINA/BUTLHIOSCINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3302247,ILOSONE 125MG 120ML SUSPENCION(ERITROMICINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3300870,MICOSTATIN SUSP 30 DOSIS(NISTATINA),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3301806,MOTRIN INF 120ML SUSP FSA(IBUPROFENO),,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3301139,NEUROFLAX 20MG/4MG X AMP(COBAMAMIDA/TIOCOLCHICOSIDO),,,0,5,0,0
"NADRO, S.A.P.I. DE C.V.",301837,18/07/19,19/07/19,0,,MEDICAMENTOS,3302909,TEMPRA INF 3.2G 120ML JARABE PARACETAMOL,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",301887,19/07/19,22/07/19,62978,19/07/19,MEDICAMENTOS,3301996,FOSFOCIL IV 1G AMP (FOSFOMICINA),,,6,6,0,0
"NADRO, S.A.P.I. DE C.V.",302311,25/07/19,26/07/19,0,,MEDICAMENTOS,3300161,ARBISTIN ADULTO (CARBOCISTEINA) 375 MG/5 ML JARABE 150 ML,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",302512,29/07/19,30/07/19,63115,29/07/19,MEDICAMENTOS,3302319,NEXIUM MUPS 40MG C/14 TABS (ESOMEPRAZOL),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",303057,05/08/19,06/08/19,63241,05/08/19,MEDICAMENTOS,3300705,DIPROSPAN HYPACK AMP 1ML JGADESCH(BETAMETASONA) SCHERIN P.,,,3,3,0,0
"NADRO, S.A.P.I. DE C.V.",303057,05/08/19,06/08/19,63241,05/08/19,MEDICAMENTOS,3302808,RECOVERON (N) 40G UNGUENTO (AC. ACEXÀMICO/NEOMICINA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",303181,06/08/19,07/08/19,63289,06/08/19,MEDICAMENTOS,3301256,LIBERTRIM SII 200/75 MG COMP C 24(TRIMEBUTINA/SIMETICONA),,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",303188,06/08/19,07/08/19,63295,06/08/19,MEDICAMENTOS,3301872,ARIXTRA (FONDAPARINUX) 2.5 MG/0.5 ML JER PRELL C/2,,,1,1,0,0
"NADRO, S.A.P.I. DE C.V.",303270,07/08/19,08/08/19,0,,MEDICAMENTOS,3301016,ALIN (DEXAMETASONA) 0.75MG TAB C/30,,,0,2,0,0
"NADRO, S.A.P.I. DE C.V.",303270,07/08/19,08/08/19,0,,MEDICAMENTOS,3302943,ALMAX (ALMAGATO) 1.5G/15ML SUSP SOBRES C/24,,,0,4,0,0
"NADRO, S.A.P.I. DE C.V.",303270,07/08/19,08/08/19,0,,MEDICAMENTOS,3301235,ANGIOTROFIN (DILTIAZEM) 30 MG TAB C/30,,,0,1,0,0
"NADRO, S.A.P.I. DE C.V.",303270,07/08/19,08/08/19,0,,MEDICAMENTOS,3302093,ATROVENT (BROMURO DE IPRATROPIO) 250 MICROGRAMOS/ML SOLUCION 20 ML,,,0,1,0,0
